Logging output to klines_all_daily.log
[2025-09-07 13:42:04] - Fetching daily k-line for 1.605299 (klt: 101)...
[2025-09-07 13:42:06] - Received 1148 data points for 1.605299. Storing...
[2025-09-07 13:42:06] - Finished storing daily k-line data for 1.605299.
[2025-09-07 13:42:06] - Fetching daily k-line for 0.001211 (klt: 101)...
[2025-09-07 13:42:08] - Received 992 data points for 0.001211. Storing...
[2025-09-07 13:42:08] - Finished storing daily k-line data for 0.001211.
[2025-09-07 13:42:08] - Fetching daily k-line for 0.301501 (klt: 101)...
[2025-09-07 13:42:09] - Received 118 data points for 0.301501. Storing...
[2025-09-07 13:42:09] - Finished storing daily k-line data for 0.301501.
[2025-09-07 13:42:09] - Fetching daily k-line for 0.001300 (klt: 101)...
[2025-09-07 13:42:10] - Received 703 data points for 0.001300. Storing...
[2025-09-07 13:42:10] - Finished storing daily k-line data for 0.001300.
[2025-09-07 13:42:10] - Fetching daily k-line for 0.001221 (klt: 101)...
[2025-09-07 13:42:12] - Received 28 data points for 0.001221. Storing...
[2025-09-07 13:42:12] - Finished storing daily k-line data for 0.001221.
[2025-09-07 13:42:12] - Fetching daily k-line for 0.002489 (klt: 101)...
[2025-09-07 13:42:14] - Received 3580 data points for 0.002489. Storing...
[2025-09-07 13:42:14] - Finished storing daily k-line data for 0.002489.
[2025-09-07 13:42:14] - Fetching daily k-line for 0.002615 (klt: 101)...
[2025-09-07 13:42:20] - Received 3386 data points for 0.002615. Storing...
[2025-09-07 13:42:20] - Finished storing daily k-line data for 0.002615.
[2025-09-07 13:42:20] - Fetching daily k-line for 0.300993 (klt: 101)...
[2025-09-07 13:42:22] - Received 1044 data points for 0.300993. Storing...
[2025-09-07 13:42:22] - Finished storing daily k-line data for 0.300993.
[2025-09-07 13:42:22] - Fetching daily k-line for 0.301595 (klt: 101)...
[2025-09-07 13:42:24] - Received 79 data points for 0.301595. Storing...
[2025-09-07 13:42:24] - Finished storing daily k-line data for 0.301595.
[2025-09-07 13:42:24] - Fetching daily k-line for 0.301004 (klt: 101)...
[2025-09-07 13:42:32] - Received 1021 data points for 0.301004. Storing...
[2025-09-07 13:42:32] - Finished storing daily k-line data for 0.301004.
[2025-09-07 13:42:32] - Fetching daily k-line for 1.603091 (klt: 101)...
[2025-09-07 13:42:34] - Received 234 data points for 1.603091. Storing...
[2025-09-07 13:42:34] - Finished storing daily k-line data for 1.603091.
[2025-09-07 13:42:34] - Fetching daily k-line for 1.600439 (klt: 101)...
[2025-09-07 13:42:39] - Received 5330 data points for 1.600439. Storing...
[2025-09-07 13:42:39] - Finished storing daily k-line data for 1.600439.
[2025-09-07 13:42:39] - Fetching daily k-line for 0.300640 (klt: 101)...
[2025-09-07 13:42:44] - Received 2023 data points for 0.300640. Storing...
[2025-09-07 13:42:44] - Finished storing daily k-line data for 0.300640.
[2025-09-07 13:42:44] - Fetching daily k-line for 0.301588 (klt: 101)...
[2025-09-07 13:42:46] - Received 363 data points for 0.301588. Storing...
[2025-09-07 13:42:46] - Finished storing daily k-line data for 0.301588.
[2025-09-07 13:42:46] - Fetching daily k-line for 0.002301 (klt: 101)...
[2025-09-07 13:42:50] - Received 3500 data points for 0.002301. Storing...
[2025-09-07 13:42:51] - Finished storing daily k-line data for 0.002301.
[2025-09-07 13:42:51] - Fetching daily k-line for 1.605099 (klt: 101)...
[2025-09-07 13:42:54] - Received 1196 data points for 1.605099. Storing...
[2025-09-07 13:42:54] - Finished storing daily k-line data for 1.605099.
[2025-09-07 13:42:54] - Fetching daily k-line for 0.002678 (klt: 101)...
[2025-09-07 13:42:56] - Received 3191 data points for 0.002678. Storing...
[2025-09-07 13:42:56] - Finished storing daily k-line data for 0.002678.
[2025-09-07 13:42:56] - Fetching daily k-line for 1.603195 (klt: 101)...
[2025-09-07 13:43:04] - Received 1359 data points for 1.603195. Storing...
[2025-09-07 13:43:04] - Finished storing daily k-line data for 1.603195.
[2025-09-07 13:43:04] - Fetching daily k-line for 0.001323 (klt: 101)...
[2025-09-07 13:43:10] - Received 781 data points for 0.001323. Storing...
[2025-09-07 13:43:10] - Finished storing daily k-line data for 0.001323.
[2025-09-07 13:43:10] - Fetching daily k-line for 0.301575 (klt: 101)...
[2025-09-07 13:43:16] - No daily k-line data returned for 0.301575.
[2025-09-07 13:43:16] - Fetching daily k-line for 0.002571 (klt: 101)...
[2025-09-07 13:43:25] - Received 3100 data points for 0.002571. Storing...
[2025-09-07 13:43:25] - Finished storing daily k-line data for 0.002571.
[2025-09-07 13:43:25] - Fetching daily k-line for 0.300729 (klt: 101)...
[2025-09-07 13:43:28] - Received 1886 data points for 0.300729. Storing...
[2025-09-07 13:43:28] - Finished storing daily k-line data for 0.300729.
[2025-09-07 13:43:28] - Fetching daily k-line for 0.301287 (klt: 101)...
[2025-09-07 13:43:33] - Received 543 data points for 0.301287. Storing...
[2025-09-07 13:43:33] - Finished storing daily k-line data for 0.301287.
[2025-09-07 13:43:33] - Fetching daily k-line for 0.301336 (klt: 101)...
[2025-09-07 13:43:36] - Received 745 data points for 0.301336. Storing...
[2025-09-07 13:43:36] - Finished storing daily k-line data for 0.301336.
[2025-09-07 13:43:36] - Fetching daily k-line for 0.301376 (klt: 101)...
[2025-09-07 13:43:42] - Received 538 data points for 0.301376. Storing...
[2025-09-07 13:43:42] - Finished storing daily k-line data for 0.301376.
[2025-09-07 13:43:42] - Fetching daily k-line for 0.920445 (klt: 101)...
[2025-09-07 13:43:45] - Received 1243 data points for 0.920445. Storing...
[2025-09-07 13:43:45] - Finished storing daily k-line data for 0.920445.
[2025-09-07 13:43:45] - Fetching daily k-line for 1.605268 (klt: 101)...
[2025-09-07 13:43:47] - Received 1103 data points for 1.605268. Storing...
[2025-09-07 13:43:48] - Finished storing daily k-line data for 1.605268.
[2025-09-07 13:43:48] - Fetching daily k-line for 1.605155 (klt: 101)...
[2025-09-07 13:43:51] - Received 1136 data points for 1.605155. Storing...
[2025-09-07 13:43:51] - Finished storing daily k-line data for 1.605155.
[2025-09-07 13:43:51] - Fetching daily k-line for 0.300163 (klt: 101)...
[2025-09-07 13:43:57] - Received 3140 data points for 0.300163. Storing...
[2025-09-07 13:43:57] - Finished storing daily k-line data for 0.300163.
[2025-09-07 13:43:57] - Fetching daily k-line for 0.002862 (klt: 101)...
[2025-09-07 13:44:16] - Received 2046 data points for 0.002862. Storing...
[2025-09-07 13:44:17] - Finished storing daily k-line data for 0.002862.
[2025-09-07 13:44:17] - Fetching daily k-line for 0.300329 (klt: 101)...
[2025-09-07 13:44:19] - Received 3182 data points for 0.300329. Storing...
[2025-09-07 13:44:19] - Finished storing daily k-line data for 0.300329.
[2025-09-07 13:44:19] - Fetching daily k-line for 0.301101 (klt: 101)...
[2025-09-07 13:44:22] - Received 904 data points for 0.301101. Storing...
[2025-09-07 13:44:22] - Finished storing daily k-line data for 0.301101.
[2025-09-07 13:44:22] - Fetching daily k-line for 1.603899 (klt: 101)...
parse error: Unfinished string at EOF at line 2, column 0
[2025-09-07 13:46:22] - No daily k-line data returned for 1.603899.
[2025-09-07 13:46:22] - Fetching daily k-line for 0.873132 (klt: 101)...
[2025-09-07 13:46:24] - Received 459 data points for 0.873132. Storing...
[2025-09-07 13:46:24] - Finished storing daily k-line data for 0.873132.
[2025-09-07 13:46:24] - Fetching daily k-line for 0.001222 (klt: 101)...
[2025-09-07 13:46:28] - Received 741 data points for 0.001222. Storing...
[2025-09-07 13:46:28] - Finished storing daily k-line data for 0.001222.
[2025-09-07 13:46:28] - Fetching daily k-line for 0.002094 (klt: 101)...
[2025-09-07 13:46:34] - Received 4322 data points for 0.002094. Storing...
[2025-09-07 13:46:35] - Finished storing daily k-line data for 0.002094.
[2025-09-07 13:46:35] - Fetching daily k-line for 0.300651 (klt: 101)...
[2025-09-07 13:46:37] - Received 2027 data points for 0.300651. Storing...
[2025-09-07 13:46:37] - Finished storing daily k-line data for 0.300651.
[2025-09-07 13:46:37] - Fetching daily k-line for 0.300442 (klt: 101)...
[2025-09-07 13:46:51] - Received 2514 data points for 0.300442. Storing...
[2025-09-07 13:46:51] - Finished storing daily k-line data for 0.300442.
[2025-09-07 13:46:51] - Fetching daily k-line for 1.603881 (klt: 101)...
[2025-09-07 13:47:11] - Received 2086 data points for 1.603881. Storing...
[2025-09-07 13:47:11] - Finished storing daily k-line data for 1.603881.
[2025-09-07 13:47:11] - Fetching daily k-line for 0.300017 (klt: 101)...
[2025-09-07 13:47:34] - Received 3800 data points for 0.300017. Storing...
[2025-09-07 13:47:35] - Finished storing daily k-line data for 0.300017.
[2025-09-07 13:47:35] - Fetching daily k-line for 0.002131 (klt: 101)...
[2025-09-07 13:47:41] - Received 4103 data points for 0.002131. Storing...
[2025-09-07 13:47:41] - Finished storing daily k-line data for 0.002131.
[2025-09-07 13:47:41] - Fetching daily k-line for 0.301396 (klt: 101)...
[2025-09-07 13:47:45] - Received 686 data points for 0.301396. Storing...
[2025-09-07 13:47:45] - Finished storing daily k-line data for 0.301396.
[2025-09-07 13:47:45] - Fetching daily k-line for 1.603613 (klt: 101)...
[2025-09-07 13:47:56] - Received 1483 data points for 1.603613. Storing...
[2025-09-07 13:47:56] - Finished storing daily k-line data for 1.603613.
[2025-09-07 13:47:56] - Fetching daily k-line for 0.301171 (klt: 101)...
[2025-09-07 13:48:05] - Received 740 data points for 0.301171. Storing...
[2025-09-07 13:48:05] - Finished storing daily k-line data for 0.301171.
[2025-09-07 13:48:05] - Fetching daily k-line for 1.688088 (klt: 101)...
[2025-09-07 13:48:14] - Received 1489 data points for 1.688088. Storing...
[2025-09-07 13:48:14] - Finished storing daily k-line data for 1.688088.
[2025-09-07 13:48:14] - Fetching daily k-line for 1.600850 (klt: 101)...
[2025-09-07 13:48:44] - Received 7411 data points for 1.600850. Storing...
[2025-09-07 13:48:44] - Finished storing daily k-line data for 1.600850.
[2025-09-07 13:48:44] - Fetching daily k-line for 0.300738 (klt: 101)...
[2025-09-07 13:48:58] - Received 1852 data points for 0.300738. Storing...
[2025-09-07 13:48:58] - Finished storing daily k-line data for 0.300738.
[2025-09-07 13:48:58] - Fetching daily k-line for 0.300290 (klt: 101)...
[2025-09-07 13:49:01] - Received 2996 data points for 0.300290. Storing...
[2025-09-07 13:49:01] - Finished storing daily k-line data for 0.300290.
[2025-09-07 13:49:01] - Fetching daily k-line for 0.300846 (klt: 101)...
[2025-09-07 13:49:30] - Received 1261 data points for 0.300846. Storing...
[2025-09-07 13:49:31] - Finished storing daily k-line data for 0.300846.
[2025-09-07 13:49:31] - Fetching daily k-line for 0.000676 (klt: 101)...
[2025-09-07 13:49:38] - Received 6604 data points for 0.000676. Storing...
[2025-09-07 13:49:38] - Finished storing daily k-line data for 0.000676.
[2025-09-07 13:49:38] - Fetching daily k-line for 0.300166 (klt: 101)...
[2025-09-07 13:49:43] - Received 3324 data points for 0.300166. Storing...
[2025-09-07 13:49:43] - Finished storing daily k-line data for 0.300166.
[2025-09-07 13:49:43] - Fetching daily k-line for 1.603496 (klt: 101)...
[2025-09-07 13:49:57] - Received 2008 data points for 1.603496. Storing...
[2025-09-07 13:49:58] - Finished storing daily k-line data for 1.603496.
[2025-09-07 13:49:58] - Fetching daily k-line for 0.300170 (klt: 101)...
[2025-09-07 13:50:21] - Received 3476 data points for 0.300170. Storing...
[2025-09-07 13:50:21] - Finished storing daily k-line data for 0.300170.
[2025-09-07 13:50:21] - Fetching daily k-line for 0.300687 (klt: 101)...
[2025-09-07 13:50:49] - Received 1957 data points for 0.300687. Storing...
[2025-09-07 13:50:49] - Finished storing daily k-line data for 0.300687.
[2025-09-07 13:50:49] - Fetching daily k-line for 1.688568 (klt: 101)...
[2025-09-07 13:50:52] - Received 1256 data points for 1.688568. Storing...
[2025-09-07 13:50:52] - Finished storing daily k-line data for 1.688568.
[2025-09-07 13:50:52] - Fetching daily k-line for 0.300226 (klt: 101)...
[2025-09-07 13:51:08] - Received 3350 data points for 0.300226. Storing...
[2025-09-07 13:51:08] - Finished storing daily k-line data for 0.300226.
[2025-09-07 13:51:08] - Fetching daily k-line for 0.300634 (klt: 101)...
[2025-09-07 13:51:22] - Received 1812 data points for 0.300634. Storing...
[2025-09-07 13:51:22] - Finished storing daily k-line data for 0.300634.
[2025-09-07 13:51:22] - Fetching daily k-line for 0.002368 (klt: 101)...
[2025-09-07 13:51:34] - Received 3537 data points for 0.002368. Storing...
[2025-09-07 13:51:35] - Finished storing daily k-line data for 0.002368.
[2025-09-07 13:51:35] - Fetching daily k-line for 0.300792 (klt: 101)...
[2025-09-07 13:51:42] - Received 1441 data points for 0.300792. Storing...
[2025-09-07 13:51:42] - Finished storing daily k-line data for 0.300792.
[2025-09-07 13:51:42] - Fetching daily k-line for 0.300541 (klt: 101)...
[2025-09-07 13:51:46] - Received 2181 data points for 0.300541. Storing...
[2025-09-07 13:51:46] - Finished storing daily k-line data for 0.300541.
[2025-09-07 13:51:46] - Fetching daily k-line for 0.002777 (klt: 101)...
[2025-09-07 13:51:52] - Received 2344 data points for 0.002777. Storing...
[2025-09-07 13:51:53] - Finished storing daily k-line data for 0.002777.
[2025-09-07 13:51:53] - Fetching daily k-line for 0.838227 (klt: 101)...
[2025-09-07 13:52:04] - Received 658 data points for 0.838227. Storing...
[2025-09-07 13:52:04] - Finished storing daily k-line data for 0.838227.
[2025-09-07 13:52:04] - Fetching daily k-line for 1.688158 (klt: 101)...
[2025-09-07 13:52:15] - Received 1366 data points for 1.688158. Storing...
Error: near line 2: in prepare, database is locked (5)
Error: near line 3: in prepare, database is locked (5)
Error: near line 4: in prepare, database is locked (5)
Error: near line 5: in prepare, database is locked (5)
Error: near line 6: in prepare, database is locked (5)
Error: near line 7: in prepare, database is locked (5)
Error: near line 8: in prepare, database is locked (5)
Error: near line 9: in prepare, database is locked (5)
Error: near line 10: in prepare, database is locked (5)
Error: near line 11: in prepare, database is locked (5)
Error: near line 12: in prepare, database is locked (5)
Error: near line 13: in prepare, database is locked (5)
Error: near line 14: in prepare, database is locked (5)
Error: near line 15: in prepare, database is locked (5)
Error: near line 16: in prepare, database is locked (5)
Error: near line 17: in prepare, database is locked (5)
Error: near line 18: in prepare, database is locked (5)
Error: near line 19: in prepare, database is locked (5)
Error: near line 20: in prepare, database is locked (5)
Error: near line 21: in prepare, database is locked (5)
Error: near line 22: in prepare, database is locked (5)
Error: near line 23: in prepare, database is locked (5)
Error: near line 24: in prepare, database is locked (5)
Error: near line 25: in prepare, database is locked (5)
Error: near line 26: in prepare, database is locked (5)
Error: near line 27: in prepare, database is locked (5)
Error: near line 28: in prepare, database is locked (5)
Error: near line 29: in prepare, database is locked (5)
Error: near line 30: in prepare, database is locked (5)
Error: near line 31: in prepare, database is locked (5)
Error: near line 32: in prepare, database is locked (5)
Error: near line 33: in prepare, database is locked (5)
Error: near line 34: in prepare, database is locked (5)
Error: near line 35: in prepare, database is locked (5)
Error: near line 36: in prepare, database is locked (5)
Error: near line 37: in prepare, database is locked (5)
Error: near line 38: in prepare, database is locked (5)
Error: near line 39: in prepare, database is locked (5)
Error: near line 40: in prepare, database is locked (5)
Error: near line 41: in prepare, database is locked (5)
Error: near line 42: in prepare, database is locked (5)
Error: near line 43: in prepare, database is locked (5)
Error: near line 44: in prepare, database is locked (5)
Error: near line 45: in prepare, database is locked (5)
Error: near line 46: in prepare, database is locked (5)
Error: near line 47: in prepare, database is locked (5)
Error: near line 48: in prepare, database is locked (5)
Error: near line 49: in prepare, database is locked (5)
Error: near line 50: in prepare, database is locked (5)
Error: near line 51: in prepare, database is locked (5)
Error: near line 52: in prepare, database is locked (5)
Error: near line 53: in prepare, database is locked (5)
Error: near line 54: in prepare, database is locked (5)
Error: near line 55: in prepare, database is locked (5)
Error: near line 56: in prepare, database is locked (5)
Error: near line 57: in prepare, database is locked (5)
Error: near line 58: in prepare, database is locked (5)
Error: near line 59: in prepare, database is locked (5)
Error: near line 60: in prepare, database is locked (5)
Error: near line 61: in prepare, database is locked (5)
Error: near line 62: in prepare, database is locked (5)
Error: near line 63: in prepare, database is locked (5)
Error: near line 64: in prepare, database is locked (5)
Error: near line 65: in prepare, database is locked (5)
Error: near line 66: in prepare, database is locked (5)
Error: near line 67: in prepare, database is locked (5)
Error: near line 68: in prepare, database is locked (5)
Error: near line 69: in prepare, database is locked (5)
Error: near line 70: in prepare, database is locked (5)
Error: near line 71: in prepare, database is locked (5)
Error: near line 72: in prepare, database is locked (5)
Error: near line 73: in prepare, database is locked (5)
Error: near line 74: in prepare, database is locked (5)
Error: near line 75: in prepare, database is locked (5)
Error: near line 76: in prepare, database is locked (5)
Error: near line 77: in prepare, database is locked (5)
Error: near line 78: in prepare, database is locked (5)
Error: near line 79: in prepare, database is locked (5)
Error: near line 80: in prepare, database is locked (5)
Error: near line 81: in prepare, database is locked (5)
Error: near line 82: in prepare, database is locked (5)
Error: near line 83: in prepare, database is locked (5)
Error: near line 84: in prepare, database is locked (5)
Error: near line 85: in prepare, database is locked (5)
Error: near line 86: in prepare, database is locked (5)
Error: near line 87: in prepare, database is locked (5)
Error: near line 88: in prepare, database is locked (5)
Error: near line 89: in prepare, database is locked (5)
Error: near line 90: in prepare, database is locked (5)
Error: near line 91: in prepare, database is locked (5)
Error: near line 92: in prepare, database is locked (5)
Error: near line 93: in prepare, database is locked (5)
Error: near line 94: in prepare, database is locked (5)
Error: near line 95: in prepare, database is locked (5)
Error: near line 96: in prepare, database is locked (5)
Error: near line 97: in prepare, database is locked (5)
Error: near line 98: in prepare, database is locked (5)
Error: near line 99: in prepare, database is locked (5)
Error: near line 100: in prepare, database is locked (5)
Error: near line 101: in prepare, database is locked (5)
Error: near line 102: in prepare, database is locked (5)
Error: near line 103: in prepare, database is locked (5)
Error: near line 104: in prepare, database is locked (5)
Error: near line 105: in prepare, database is locked (5)
Error: near line 106: in prepare, database is locked (5)
Error: near line 107: in prepare, database is locked (5)
Error: near line 108: in prepare, database is locked (5)
Error: near line 109: in prepare, database is locked (5)
Error: near line 110: in prepare, database is locked (5)
Error: near line 111: in prepare, database is locked (5)
Error: near line 112: in prepare, database is locked (5)
Error: near line 113: in prepare, database is locked (5)
Error: near line 114: in prepare, database is locked (5)
Error: near line 115: in prepare, database is locked (5)
Error: near line 116: in prepare, database is locked (5)
Error: near line 117: in prepare, database is locked (5)
Error: near line 118: in prepare, database is locked (5)
Error: near line 119: in prepare, database is locked (5)
Error: near line 120: in prepare, database is locked (5)
Error: near line 121: in prepare, database is locked (5)
Error: near line 122: in prepare, database is locked (5)
Error: near line 123: in prepare, database is locked (5)
Error: near line 124: in prepare, database is locked (5)
Error: near line 125: in prepare, database is locked (5)
Error: near line 126: in prepare, database is locked (5)
Error: near line 127: in prepare, database is locked (5)
Error: near line 128: in prepare, database is locked (5)
Error: near line 129: in prepare, database is locked (5)
Error: near line 130: in prepare, database is locked (5)
Error: near line 131: in prepare, database is locked (5)
[2025-09-07 13:52:16] - Finished storing daily k-line data for 1.688158.
[2025-09-07 13:52:16] - Fetching daily k-line for 1.600845 (klt: 101)...
[2025-09-07 13:52:22] - Received 7325 data points for 1.600845. Storing...
[2025-09-07 13:52:22] - Finished storing daily k-line data for 1.600845.
[2025-09-07 13:52:22] - Fetching daily k-line for 0.300059 (klt: 101)...
[2025-09-07 13:52:37] - Received 3695 data points for 0.300059. Storing...
[2025-09-07 13:52:37] - Finished storing daily k-line data for 0.300059.
[2025-09-07 13:52:37] - Fetching daily k-line for 0.002291 (klt: 101)...
[2025-09-07 13:52:40] - Received 3744 data points for 0.002291. Storing...
[2025-09-07 13:52:40] - Finished storing daily k-line data for 0.002291.
[2025-09-07 13:52:40] - Fetching daily k-line for 1.600718 (klt: 101)...
[2025-09-07 13:52:43] - Received 7002 data points for 1.600718. Storing...
[2025-09-07 13:52:43] - Finished storing daily k-line data for 1.600718.
[2025-09-07 13:52:43] - Fetching daily k-line for 0.838924 (klt: 101)...
[2025-09-07 13:52:45] - Received 1068 data points for 0.838924. Storing...
[2025-09-07 13:52:45] - Finished storing daily k-line data for 0.838924.
[2025-09-07 13:52:45] - Fetching daily k-line for 0.301085 (klt: 101)...
[2025-09-07 13:52:56] - Received 947 data points for 0.301085. Storing...
[2025-09-07 13:52:56] - Finished storing daily k-line data for 0.301085.
[2025-09-07 13:52:56] - Fetching daily k-line for 1.603887 (klt: 101)...
[2025-09-07 13:53:04] - Received 2087 data points for 1.603887. Storing...
[2025-09-07 13:53:05] - Finished storing daily k-line data for 1.603887.
[2025-09-07 13:53:05] - Fetching daily k-line for 0.300079 (klt: 101)...
[2025-09-07 13:53:17] - Received 3702 data points for 0.300079. Storing...
[2025-09-07 13:53:17] - Finished storing daily k-line data for 0.300079.
[2025-09-07 13:53:17] - Fetching daily k-line for 0.300399 (klt: 101)...
[2025-09-07 13:53:37] - Received 2642 data points for 0.300399. Storing...
[2025-09-07 13:53:37] - Finished storing daily k-line data for 0.300399.
[2025-09-07 13:53:37] - Fetching daily k-line for 1.605398 (klt: 101)...
[2025-09-07 13:54:07] - Received 1122 data points for 1.605398. Storing...
[2025-09-07 13:54:07] - Finished storing daily k-line data for 1.605398.
[2025-09-07 13:54:07] - Fetching daily k-line for 0.002401 (klt: 101)...
[2025-09-07 13:54:36] - Received 3636 data points for 0.002401. Storing...
[2025-09-07 13:54:37] - Finished storing daily k-line data for 0.002401.
[2025-09-07 13:54:37] - Fetching daily k-line for 0.002771 (klt: 101)...
[2025-09-07 13:54:56] - Received 2432 data points for 0.002771. Storing...
[2025-09-07 13:54:56] - Finished storing daily k-line data for 0.002771.
[2025-09-07 13:54:56] - Fetching daily k-line for 0.000409 (klt: 101)...
[2025-09-07 13:55:06] - Received 6299 data points for 0.000409. Storing...
[2025-09-07 13:55:07] - Finished storing daily k-line data for 0.000409.
[2025-09-07 13:55:07] - Fetching daily k-line for 1.688787 (klt: 101)...
[2025-09-07 13:55:18] - Received 986 data points for 1.688787. Storing...
[2025-09-07 13:55:19] - Finished storing daily k-line data for 1.688787.
[2025-09-07 13:55:19] - Fetching daily k-line for 0.300419 (klt: 101)...
[2025-09-07 13:55:28] - Received 2472 data points for 0.300419. Storing...
[2025-09-07 13:55:28] - Finished storing daily k-line data for 0.300419.
[2025-09-07 13:55:28] - Fetching daily k-line for 0.300248 (klt: 101)...
[2025-09-07 13:55:30] - Received 3282 data points for 0.300248. Storing...
[2025-09-07 13:55:30] - Finished storing daily k-line data for 0.300248.
[2025-09-07 13:55:30] - Fetching daily k-line for 1.603636 (klt: 101)...
[2025-09-07 13:55:40] - Received 2520 data points for 1.603636. Storing...
[2025-09-07 13:55:40] - Finished storing daily k-line data for 1.603636.
[2025-09-07 13:55:40] - Fetching daily k-line for 0.301428 (klt: 101)...
[2025-09-07 13:55:45] - Received 561 data points for 0.301428. Storing...
[2025-09-07 13:55:45] - Finished storing daily k-line data for 0.301428.
[2025-09-07 13:55:45] - Fetching daily k-line for 0.300271 (klt: 101)...
[2025-09-07 13:55:54] - Received 3171 data points for 0.300271. Storing...
[2025-09-07 13:55:54] - Finished storing daily k-line data for 0.300271.
[2025-09-07 13:55:54] - Fetching daily k-line for 1.688258 (klt: 101)...
[2025-09-07 13:56:00] - Received 1395 data points for 1.688258. Storing...
[2025-09-07 13:56:00] - Finished storing daily k-line data for 1.688258.
[2025-09-07 13:56:00] - Fetching daily k-line for 0.300245 (klt: 101)...
[2025-09-07 13:56:14] - Received 3425 data points for 0.300245. Storing...
[2025-09-07 13:56:15] - Finished storing daily k-line data for 0.300245.
[2025-09-07 13:56:15] - Fetching daily k-line for 0.300674 (klt: 101)...
[2025-09-07 13:56:24] - Received 1660 data points for 0.300674. Storing...
[2025-09-07 13:56:24] - Finished storing daily k-line data for 0.300674.
[2025-09-07 13:56:24] - Fetching daily k-line for 0.300044 (klt: 101)...
[2025-09-07 13:56:46] - Received 3591 data points for 0.300044. Storing...
[2025-09-07 13:56:46] - Finished storing daily k-line data for 0.300044.
[2025-09-07 13:56:46] - Fetching daily k-line for 0.002649 (klt: 101)...
[2025-09-07 13:56:48] - Received 3254 data points for 0.002649. Storing...
[2025-09-07 13:56:49] - Finished storing daily k-line data for 0.002649.
[2025-09-07 13:56:49] - Fetching daily k-line for 0.300264 (klt: 101)...
[2025-09-07 13:56:57] - Received 3378 data points for 0.300264. Storing...
[2025-09-07 13:56:57] - Finished storing daily k-line data for 0.300264.
[2025-09-07 13:56:57] - Fetching daily k-line for 0.002232 (klt: 101)...
[2025-09-07 13:57:07] - Received 4190 data points for 0.002232. Storing...
[2025-09-07 13:57:07] - Finished storing daily k-line data for 0.002232.
[2025-09-07 13:57:07] - Fetching daily k-line for 0.002609 (klt: 101)...
[2025-09-07 13:57:10] - Received 3391 data points for 0.002609. Storing...
[2025-09-07 13:57:10] - Finished storing daily k-line data for 0.002609.
[2025-09-07 13:57:10] - Fetching daily k-line for 0.300231 (klt: 101)...
[2025-09-07 13:57:12] - Received 3444 data points for 0.300231. Storing...
[2025-09-07 13:57:13] - Finished storing daily k-line data for 0.300231.
[2025-09-07 13:57:13] - Fetching daily k-line for 1.600271 (klt: 101)...
[2025-09-07 13:57:23] - Received 5196 data points for 1.600271. Storing...
[2025-09-07 13:57:23] - Finished storing daily k-line data for 1.600271.
[2025-09-07 13:57:23] - Fetching daily k-line for 0.301380 (klt: 101)...
[2025-09-07 13:57:29] - Received 699 data points for 0.301380. Storing...
[2025-09-07 13:57:29] - Finished storing daily k-line data for 0.301380.
[2025-09-07 13:57:29] - Fetching daily k-line for 0.300300 (klt: 101)...
[2025-09-07 13:57:33] - Received 3068 data points for 0.300300. Storing...
[2025-09-07 13:57:34] - Finished storing daily k-line data for 0.300300.
[2025-09-07 13:57:34] - Fetching daily k-line for 0.300250 (klt: 101)...
[2025-09-07 13:57:42] - Received 3304 data points for 0.300250. Storing...
[2025-09-07 13:57:42] - Finished storing daily k-line data for 0.300250.
[2025-09-07 13:57:42] - Fetching daily k-line for 0.300448 (klt: 101)...
[2025-09-07 13:57:49] - Received 2518 data points for 0.300448. Storing...
[2025-09-07 13:57:49] - Finished storing daily k-line data for 0.300448.
[2025-09-07 13:57:49] - Fetching daily k-line for 0.300523 (klt: 101)...
[2025-09-07 13:57:51] - Received 2134 data points for 0.300523. Storing...
[2025-09-07 13:57:51] - Finished storing daily k-line data for 0.300523.
[2025-09-07 13:57:51] - Fetching daily k-line for 0.002657 (klt: 101)...
[2025-09-07 13:57:54] - Received 3219 data points for 0.002657. Storing...
[2025-09-07 13:57:54] - Finished storing daily k-line data for 0.002657.
[2025-09-07 13:57:54] - Fetching daily k-line for 0.300785 (klt: 101)...
[2025-09-07 13:58:04] - Received 1494 data points for 0.300785. Storing...
[2025-09-07 13:58:04] - Finished storing daily k-line data for 0.300785.
[2025-09-07 13:58:04] - Fetching daily k-line for 1.688636 (klt: 101)...
[2025-09-07 13:58:06] - Received 1073 data points for 1.688636. Storing...
[2025-09-07 13:58:06] - Finished storing daily k-line data for 1.688636.
[2025-09-07 13:58:06] - Fetching daily k-line for 0.833030 (klt: 101)...
[2025-09-07 13:58:07] - Received 639 data points for 0.833030. Storing...
[2025-09-07 13:58:07] - Finished storing daily k-line data for 0.833030.
[2025-09-07 13:58:07] - Fetching daily k-line for 1.688509 (klt: 101)...
[2025-09-07 13:58:10] - Received 996 data points for 1.688509. Storing...
[2025-09-07 13:58:10] - Finished storing daily k-line data for 1.688509.
[2025-09-07 13:58:10] - Fetching daily k-line for 0.300508 (klt: 101)...
[2025-09-07 13:58:14] - Received 2279 data points for 0.300508. Storing...
[2025-09-07 13:58:14] - Finished storing daily k-line data for 0.300508.
[2025-09-07 13:58:14] - Fetching daily k-line for 1.600446 (klt: 101)...
[2025-09-07 13:58:29] - Received 5081 data points for 1.600446. Storing...
